index	original	translation	scores	mean	z_scores	z_mean	model_scores
9850	"Trade negotiators struggled to make headway, while anti-globalization groups seized control of the public discourse, presenting the TTIP as a threat to everything from Europe’s democracy to its health."	"Die Verhandler bemühten sich um Fortschritte, aber gleichzeitig wurde die öffentliche Diskussion von globalisierungskritischen Gruppen übernommen, die TTIP als Bedrohung für sämtliche europäischen Werte von der Demokratie bis hin zur Gesundheit betrachten."	"[100, 100, 100]"	100	0	0.807355877	0
9851	"A climate of fear has made life hard for anyone who looks suspicious or acts suspiciously, notably for Muslims."	"Ein Klima der Angst macht allen das Leben schwer, die verdächtig aussehen oder handeln, besonders Muslimen."	"[100, 100, 100]"	100	0	0.807355877	0
9852	"These negotiations will be much harder in view of the spectacular repudiation of a number of key governments at the ballot box, together with the potent rise of protest and Euroskeptic parties in several member states."	"Angesichts der spektakulären Ablehnung, die eine Reihe der wichtigsten Regierungen an der Wahlurne erfahren haben und im Hinblick auf den starken Aufwärtstrend von Protestgruppierungen und euroskeptischen Parteien in mehreren Mitgliedsländern, werden die Verhandlungen noch schwieriger."	"[100, 100, 100]"	100	0	0.807355877	0
9853	"Any pathological group of extremists could destroy New Delhi, Tokyo, Paris, or any city they chose."	"Jede krankhafte extremistische Vereinigung könnte Neu-Delhi, Tokio, Paris oder jede andere Stadt ihrer Wahl zerstören."	"[100, 100, 100]"	100	0	0.807355877	0
9854	"The cop, joined by several colleagues, arrested the professor for disorderly conduct."	"Der Polizist, mittlerweile von mehreren Kollegen unterstützt, nahm den Professor wegen ungebührlichen Benehmens fest."	"[100, 100, 100]"	100	0	0.807355877	0
9855	"The rhetoric applied to Israel becomes ever more extreme, and conducive to hatred."	Die auf Israel bezogene Rhetorik wird immer extremer und mündet in Hass.	"[100, 100, 100]"	100	0	0.807355877	0
9856	"It is always risky to speculate about hidden motives; nevertheless, systematic disparagement of Israeli society and culture undoubtedly encourages the sense that anti-Semitism, too, is a permitted prejudice."	"Es ist immer riskant, über versteckte Motive zu spekulieren, dennoch fördert die systematische Verunglimpfung der israelischen Gesellschaft und Kultur zweifellos das Gefühl, dass auch der Antisemitismus ein erlaubtes Vorurteil sei."	"[100, 100, 100]"	100	0	0.807355877	0
9857	Its public meetings were broken up by armed police; its leaders arrested and beaten; Putin called its supporters “coyotes.”	"Die öffentlichen Zusammenkünfte der Partei wurden durch bewaffnete Polizisten aufgelöst, ihre Führer verhaftet und verprügelt, und Putin selbst bezeichnete ihre Anhänger als „Kojoten“."	"[100, 100, 100]"	100	0	0.807355877	0
9858	"Students of Weimar Germany know that sudden dislocations and shocks – rapid urbanization, disruption of traditional family and social ties, loosening of sexual restrictions, and economic collapse – primed many Germans to become receptive to simplistic theories that seemed to address their confusion and offer a larger meaning to their suffering."	"Wer die Weimarer Republik studiert hat, weiß, dass plötzliche Verwerfungen und Erschütterungen – eine rapide Verstädterung, die Störung traditioneller familiärer und gesellschaftlicher Beziehungen, die Lockerung sexueller Beschränkungen und der wirtschaftliche Zusammenbruch – damals viele Deutsche für simplizistische Theorien empfänglich machten, die ihre Verwirrung aufzulösen und ihrem Leid eine höhere Bedeutung zu geben schienen."	"[100, 100, 100]"	100	0	0.807355877	0
9859	"Concentration of media ownership and control further fuels popular mistrust, setting the stage for citizen investigation to enter the vacuum."	"Die Konzentration von Medieneigentum und -beherrschung heizt das Mistrauen der Öffentlichkeit weiter an und bereitet den Boden für ein investigatives Tätigwerden der Bürger, das in dieses Vakuum drängt."	"[100, 100, 100]"	100	0	0.807355877	0
9860	"The real problem with this frantic conspiracy theorizing is that it leaves citizens emotionally agitated but without a solid ground of evidence upon which to base their worldview, and without constructive directions in which to turn their emotions."	"Das wahre Problem bei all diesen wilden Verschwörungstheorien ist, dass sie die Bürger aufgewühlt, aber ohne einen soliden Beleghintergrund zurücklassen, auf dem sie ihre Weltsicht aufbauen können – und ohne eine konstruktive Richtung, in die sie ihre Emotionen kanalisieren können."	"[100, 100, 100]"	100	0	0.807355877	0
9861	This is why so many threads of discussion turn from potentially interesting citizen speculation to hate speech and paranoia.	"Dies ist der Grund, warum sich potenziell interessante Spekulationen von Bürgern in so vielen Diskussionsfäden in Hasstiraden und Paranoia verwandeln."	"[100, 100, 100]"	100	0	0.807355877	0
9862	"There, the extreme right threatened to shut down the US government, confirming what game theory suggests: when those who are irrationally committed to destruction if they don’t get their way confront rational individuals, the former prevail."	"Dort drohte die extreme Rechte, die US-Regierung handlungsunfähig zu machen, und bestätigte so, was die Spieltheorie nahe legt: Wenn jene, die sich in irrationaler Weise der Zerstörung verschrieben haben, wenn sie ihren Willen nicht durchsetzen können, rationalen Personen gegenübertreten, setzen sich Erstere durch."	"[100, 100, 100]"	100	0	0.807355877	0
9863	"At that point, the trouble grabbed widespread attention, destroyed public confidence, and set in motion a negative feedback loop."	"An diesem Punkt rückten die Schwierigkeiten dann allgemein in den Blickpunkt, zerstörten das öffentliche Vertrauen und setzen eine negative Rückkoppelungsschleife in Gang."	"[100, 100, 100]"	100	0	0.807355877	0
9864	"At the same time, Bush's emphasis on a one-dimensional, militarized approach to global problems has fueled unrest and instability throughout the Islamic world, leading to increased terrorism in Turkey, North Africa, Saudi Arabia, and Southeast Asia."	"Gleichzeitig hat Präsident Bushs eindimensionaler, militaristischer Ansatz zur Lösung globaler Probleme die Unruhe und Instabilität in der gesamten islamischen Welt verstärkt und zu einem Anstieg in der Zahl terroristischer Anschläge in der Türkei, in Nordafrika, Saudiarabien und Südostasien geführt."	"[100, 100, 100]"	100	0	0.807355877	0
9865	"A new wave of what the economist Joseph Schumpeter famously called “creative destruction” is under way: even as central banks struggle to maintain stability by flooding markets with liquidity, credit to business and households is shrinking."	"Eine neue Welle dessen, was der Ökonom Joseph Schumpeter „schöpferische Zerstörung“ nannte, ist im Entstehen begriffen: Obwohl Banken die Märkte mit Liquidität überschwemmen, schrumpft die Kreditvergabe an Unternehmen und private Haushalte."	"[100, 100, 100]"	100	0	0.807355877	0
9866	"In October 2007, Cherkesov (now chief of one of the most obscure and powerful services, the Federal Anti-Drug Administration) published another essay in which he lamented his colleagues’ degradation: warriors had turned into traders, he complained."	"Im Oktober 2007 veröffentlichte Tscherkessow (inzwischen Chef eines der undurchsichtigsten und mächtigsten Dienste, der russischen Drogenbehörde) einen weiteren Essay, in dem er die Degeneration seiner Kollegen beklagte: Krieger, so beschwerte er sich darin, hätten sich in Händler verwandelt."	"[100, 100, 100]"	100	0	0.807355877	0
9867	What is to be done when ex-KGB warriors turn their swords and bugs against one another?	"Was kann man tun, wenn ehemalige KGB-Krieger mit Schwertern und Wanzen aufeinander losgehen?"	"[100, 100, 100]"	100	0	0.807355877	0
9868	"That is exactly what is going on in Ukraine, where President Leonid Kuchma proposes to junk our presidential system and replace it with a strange type of parliamentary system he has concocted."	"Genau das passiert momentan in der Ukraine, wo Präsident Leonid Kutschma vorgeschlagen hat, das präsidiale System durch eine seltsame Art eines parlamentarischen Systems zu ersetzen, das er sich selbst ausgedacht hat."	"[100, 100, 100]"	100	0	0.807355877	0
9869	The time to do so is at the Zagreb Conference on November 24 called by France as the current EU president.	"Die Zeit, um dieses zu tun, wird die Konferenz in Zagreb am 24. November sein, die von Frankreich als gegenwärtigem EU-Präsidenten einberufen wurde."	"[100, 100, 100]"	100	0	0.807355877	0
9870	"The key mistake was the failure of occupation forces to equip and empower the small group of Iraqi liberal democratic figures to tap into this middle ground. As a result, the space for a liberal democratic outcome receded."	"Der Hauptfehler war das Versäumnis der Besatzungsmächte, die kleine Gruppe irakischer, liberaler Demokraten dafür auszurüsten und zu ermächtigen, in diese Mittelschicht vorzudringen, mit der Folge, dass der Spielraum für ein liberales demokratisches Ergebnis schrumpfte."	"[100, 100, 100]"	100	0	0.807355877	0
9871	Social democracy lost its raison d’être as an antidote to Communism.	Die Sozialdemokratie verlor ihre Daseinsberechtigung als Gegenmittel zum Kommunismus.	"[100, 100, 100]"	100	0	0.807355877	0
9872	"But EU leaders essentially abandoned the project, seemingly confirming American fears."	Aber die EU-Politiker haben das Projekt mehr oder weniger aufgegeben und damit die amerikanischen Sorgen bestätigt.	"[100, 100, 100]"	100	0	0.807355877	0
9873	"On the contrary, by and large it was the critics, not the supporters, of these measures who found themselves in trouble."	"Im Gegenteil, im Großen und Ganzen waren es die Kritiker, nicht die Verfechter dieser Maßnahmen, die Ärger bekamen."	"[100, 100, 100]"	100	0	0.807355877	0
9874	"While terrorism is fought in the name of democracy, the fight has in fact led to a distinct weakening of democracy, owing to official legislation and popular angst."	"Obwohl der Terrorismus im Namen der Demokratie bekämpft wird, hat der Kampf aufgrund der offiziellen Gesetzgebung und der allgemeinen Angst in Wirklichkeit zu einer eindeutigen Schwächung der Demokratie geführt."	"[100, 100, 100]"	100	0	0.807355877	0
9875	"Second, even if the West condemns Georgia’s irresponsibility and incorporates into its policy Russia’s sensitivities on the complex historical feelings related to its ex-imperial territories, the Kremlin’s shameless brutality is unacceptable."	"Zweitens: Selbst wenn der Westen Georgiens Unverantwortlichkeit verurteilt und Russlands Empfindlichkeiten, was seine komplexen historischen Gefühle in Bezug auf seine ehemaligen imperialen Territorien angeht, politisch berücksichtigt, ist die schamlose Brutalität des Kremls nicht hinnehmbar."	"[100, 100, 100]"	100	0	0.807355877	0
9876	"Gates, deeply conscious, indeed a specialist of the terrible history of race relations in his country, instinctively assumed that he was a victim of prejudice."	"Gates, der sich dieses Problems überaus bewusst, ja sogar ein Spezialist auf dem Gebiet der Rassenproblematik und ihrer Geschichte in seinem Land ist, vermutete instinktiv, zum Opfer von Vorurteilen geworden zu sein."	"[100, 100, 100]"	100	0	0.807355877	0
9877	"The complexities of black anger, white guilt, and of black, and white fear, are so vexed that most Americans prefer not to talk about race at all. The field is too full of mines."	"Das komplexe Geflecht aus schwarzem Zorn, weißer Schuld sowie schwarzer und weißer Angst ist so irritierend, dass die meisten Amerikaner lieber überhaupt nicht über das Thema sprechen.  Der Bereich ist ein Minenfeld."	"[100, 100, 100]"	100	0	0.807355877	0
9878	"Outrage about a professor who is not to be messed with is not the best way to discuss the plight of countless, poor, anonymous people, whom most of us find it too easy to ignore."	"Empörung über einen Professor, mit dem man sich nicht anlegen darf, ist nicht die beste Methode, das Elend zahlloser, armer, namenloser Menschen zu diskutieren, die von den meisten von uns nur allzu leicht übersehen werden."	"[100, 100, 100]"	100	0	0.807355877	0
9879	"This is Manicheanism of the left, and, like Manicheanism of the political right, it can distort reality to the point of becoming divorced from it."	"Dies ist linker Manichäismus, und genau wie der Manichäismus der politischen Rechten kann er die Wirklichkeit bis zur Abspaltung von der Realität verzerren."	"[100, 100, 100]"	100	0	0.807355877	0
9880	Advocates of discriminatory measures often charge their opponents with stifling legitimate criticism of Israel.	Die Befürworter diskriminierender Maßnahmen führen gegen ihre Gegner häufig die erstickende und legitime Kritik an Israel ins Feld.	"[100, 100, 100]"	100	0	0.807355877	0
9881	Some see this hostility to Israel as camouflaging old-fashioned anti-Semitism.	"Einige sehen diese Feindseligkeit gegenüber Israel als verschleierten, altmodischen Antisemitismus an."	"[100, 100, 100]"	100	0	0.807355877	0
9882	"Accusing warriors of being traders and traders of being thieves, it shuns its Marxist origins."	"Sie bezichtigt Krieger, sie seien Händler, und Händler, sie seien Diebe, und meidet zugleich ihre marxistischen Ursprünge."	"[100, 100, 100]"	100	0	0.807355877	0
9883	"Moreover, independence would not be accepted by the Serbian public, which has already watched in dismay as “Great Serbia” has been gradually whittled away, most recently with the secession of Montenegro."	"Außerdem würde die serbische Öffentlichkeit diese Unabhängigkeit nicht akzeptieren, nachdem man bereits die schrittweisen Demontage „Großserbiens“ mit Bestürzung zur Kenntnis nehmen musste – zuletzt bei der Abspaltung von Montenegro."	"[100, 100, 100]"	100	0	0.807355877	0
9884	"Faced with a new EU initiative, our traditional response has often been to oppose it, vote against it, lose the vote, then sulkily to adopt it while blaming everyone else."	"Unsere traditionelle Reaktion einer neuen EU-Initiative gegenüber bestand häufig darin, diese abzulehnen, dagegen zu stimmen, die Abstimmung zu verlieren und die Initiative anschließend schmollend anzunehmen und dabei allen anderen die Schuld zu geben."	"[100, 100, 100]"	100	0	0.807355877	0
9885	It is on this basis that British Conservatives oppose the proposed constitution.	"Dies ist die Grundlage, auf der britische Konservative den Verfassungsvorschlag ablehnen."	"[100, 100, 100]"	100	0	0.807355877	0
9886	"Many citizens believe, rightly, that their mass media are failing to investigate and document abuses."	"Viele Bürger glauben, und zwar zu Recht, dass ihre Massenmedien es versäumen, Missbräuche zu untersuchen und zu dokumentieren."	"[100, 100, 100]"	100	0	0.807355877	0
9887	"As president, Kuchma is grotesquely unpopular."	Als Präsident ist Kutschma in grotesker Weise unpopulär.	"[100, 100, 100]"	100	0	0.807355877	0
9888	"The latter point, which no doubt reflects the Obama administration’s attempts to reform the dysfunctional system it inherited, is particularly important, as the sharpest declines in investment intentions were among those who had lost confidence in the government’s ability to regulate."	"Der letzte Punkt ist besonders wichtig; er reflektiert zweifellos die Versuche der Regierung Obama, das funktionsgestörte System zu reformieren, das sie geerbt hat. Denn der stärkste Rückgang bei den Investitionsabsichten war bei denjenigen zu verzeichnen, die das Vertrauen in die Fähigkeit der Regierung zu regulieren verloren hatten."	"[100, 100, 100]"	100	0	0.807355877	0
9889	"In other words, if you diverge markedly from society’s average level of trust, you are likely to lose out, either because you are so distrustful of others that you miss out on opportunities for investment and mutually beneficial exchange, or because you are so trusting that you leave yourself open to being cheated and abused."	"Anders ausgedrückt: Wenn man deutlich vom durchschnittlichen Vertrauensniveau der Gesellschaft abweicht, kommt man wahrscheinlich zu kurz, entweder weil man den anderen so sehr misstraut, dass man Gelegenheiten für Investitionen und gegenseitigen vorteilhaften Handel verpasst, oder weil man so vertrauensvoll ist, dass man leicht betrogen und ausgenutzt werden kann."	"[100, 100, 100]"	100	0	0.807355877	0
9890	"The fall of Milosevic does not cure the political woes of the Balkans; indeed, it raises their urgency."	"Der Sturz von Milosevic heilt nicht den politischen Jammer des Balkans, sondern erhöht vielmehr die Dringlichkeit, mit der dieser Jammer angegangen werden muss."	"[100, 100, 100]"	100	0	0.807355877	0
9891	"But paradoxically, it may also contain an element of forgetfulness, because it tends to conceal the fact that liberation required a military defeat."	"Paradoxerweise allerdings könnte man darin auch ein Stück Vergesslichkeit entdecken, denn diese Aussage verdeckt die Tatsache, dass es für die Befreiung einer militärischen Niederlage bedurfte."	"[100, 100, 100]"	100	0	0.807355877	0
9892	Left-wing pacifism tends to overlook this simple fact.	"Linker Pazifismus neigt dazu, diese simple Tatsache zu übersehen."	"[100, 100, 100]"	100	0	0.807355877	0
9893	"These countries did not want to be recipients of capital inflows, because they realized that this would wreak havoc with their need to maintain competitive currencies."	"Diese Länder waren nicht daran interessiert, Empfänger großer Kapitalzuflüsse zu werden, weil ihnen bewusst war, dass sich dies verheerend auf ihre dringend benötigte Fähigkeit auswirken würde, ihre Währungen konkurrenzfähig zu halten."	"[100, 100, 100]"	100	0	0.807355877	0
9894	"Those negotiations should have begun seriously last year, but the war in Georgia intervened to put them on hold."	"Diese Verhandlungen hätten im letzten Jahr ernsthaft beginnen sollen, doch kam der Krieg in Georgien dazwischen und legte sie auf Eis."	"[100, 100, 100]"	100	0	0.807355877	0
9895	Then something happened last spring: my sister Emily discovered that she had cancer and had a double mastectomy.	Im letzten Frühjahr passierte es dann: Meine Schwester Emily erkrankte an Krebs und musste sich einer beidseitigen Brustamputation unterziehen.	"[100, 100, 100]"	100	0	0.807355877	0
9896	"Most Indians, as it seems many French, would prefer not to shed the “hypocrisy” Sarkozy laments on the part of his predecessors (read: former French President François Mitterrand, who had a child with his mistress about whom the public knew nothing until the man’s funeral)."	"Die meisten Inder würden es – wie anscheinend viele Franzosen auch – bevorzugen, sich eben nicht jener „Scheinheiligkeit“ zu entledigen, die Sarkozy seinen Vorgängern ankreidet (sprich: dem ehemaligen französischen Präsidenten François Mitterrand, der mit seiner Mätresse ein Kind hatte, von dem vor Mitterrands Beerdigung niemand wusste)."	"[100, 100, 100]"	100	0	0.807355877	0
9897	"In October 2007, Cherkesov (now chief of one of the most obscure and powerful services, the Federal Anti-Drug Administration) published another essay in which he lamented his colleagues’ degradation: warriors had turned into traders, he complained."	"Im Oktober 2007 veröffentlichte Tscherkessow (inzwischen Chef eines der undurchsichtigsten und mächtigsten Dienste, der russischen Drogenbehörde) einen weiteren Essay, in dem er die Degeneration seiner Kollegen beklagte: Krieger, so beschwerte er sich darin, hätten sich in Händler verwandelt."	"[100, 100, 100]"	100	0	0.807355877	0
9898	"None of them, therefore, has any reason to express discomfort with Turkey."	"Keiner von ihnen hat daher einen Grund, Unbehagen über die Türkei zu äußern."	"[100, 100, 100]"	100	0	0.807355877	0
9899	"Of course, no one is developing a “moral pill” that will transform us into saints."	"Natürlich ist niemand dabei eine „Moralpille“ zu entwickeln, die uns in Heilige verwandeln wird."	"[100, 100, 100]"	100	0	0.807355877	0
9900	But there was no evidence that the more widely dispersed ash blowing over Europe from Iceland would cause similar problems.	"Es gab allerdings keine Beweise, dass die weiter verstreute Asche, die von Island nach Europa hinüber wehte ähnliche Probleme verursachen würde."	"[100, 100, 100]"	100	0	0.807355877	0
9901	They don't need to drag Britain and others kicking and screaming in their wake because the others are not compelled to join them.	"Sie müssen Großbritannien und andere nicht strampelnd und zeternd in ihrem Kielwasser mitziehen, weil diese nicht gezwungen sind, ihnen zu folgen."	"[100, 100, 100]"	100	0	0.807355877	0
9902	"Iraq's political culture - and that of most of the Middle East - is incompatible with the basic components of a recognizable Western-style democracy: notions of individual rights and responsibilities are lacking, the concept of a patriarchal state is deeply rooted, and individual cultural identity is rarely tied to the national community."	"Iraks politische Kultur - und diejenige des größten Teils des Nahen Ostens - verträgt sich nicht mit den Grundbestandteilen einer Demokratie in einem wiedererkennbaren westlichen Stil: Die Vorstellungen von individuellen Rechten und individueller Verantwortlichkeit fehlen, der Begriff eines patriarchalischen Staates ist tief verwurzelt, und die individuelle, kulturelle Identität ist selten der nationalen Gemeinschaft verpflichtet."	"[100, 100, 100]"	100	0	0.807355877	0
9903	"The key mistake was the failure of occupation forces to equip and empower the small group of Iraqi liberal democratic figures to tap into this middle ground. As a result, the space for a liberal democratic outcome receded."	"Der Hauptfehler war das Versäumnis der Besatzungsmächte, die kleine Gruppe irakischer, liberaler Demokraten dafür auszurüsten und zu ermächtigen, in diese Mittelschicht vorzudringen, mit der Folge, dass der Spielraum für ein liberales demokratisches Ergebnis schrumpfte."	"[100, 100, 100]"	100	0	0.807355877	0
9904	"Today, the mood is much grimmer, with references to 1929 and 1931 beginning to abound, even if some governments continue to behave as if the crisis was more classical than exceptional."	"Heute ist die Stimmung wesentlich trostloser und Bezüge auf die Jahre 1929 und 1931 beginnen sichtbar zu werden, auch wenn einige Regierungen sich weiterhin so verhalten als sei die Krise eher klassisch als außergewöhnlich."	"[100, 100, 100]"	100	0	0.807355877	0
9905	"Economists like Hyman Minsky, who tried to correct this, were largely ignored as Milton Friedman and others led the profession’s push for free markets and minimal government intervention."	"Ökonomen wie Hyman Minsky, der versuchte, dies zu korrigieren, wurde weitgehend ignoriert, als Milton Friedman und andere den Vormarsch der Profession in Richtung freie Märkte und minimale staatliche Intervention anführten."	"[100, 100, 100]"	100	0	0.807355877	0
9906	"Not only is the US military busy trying in Iraq, but the way the US went into Iraq - which proved to have fewer nuclear capabilities than Iran - undermined American credibility, making it difficult to recruit allies to contain Iran's nuclear ambitions."	"Nicht nur hat die US-Armee gerade im Irak zu tun, auch hat die Art und Weise wie die USA in den Irak gekommen sind - der, wie sich gezeigt hat, weniger atomares Potenzial hat als Iran - die amerikanische Glaubwürdigkeit untergraben, was es erschwert Verbündete zu finden, um Irans atomaren Ehrgeiz im Zaum zu halten."	"[100, 100, 100]"	100	0	0.807355877	0
9907	Advocates of discriminatory measures often charge their opponents with stifling legitimate criticism of Israel.	Die Befürworter diskriminierender Maßnahmen führen gegen ihre Gegner häufig die erstickende und legitime Kritik an Israel ins Feld.	"[100, 100, 100]"	100	0	0.807355877	0
9908	Some see this hostility to Israel as camouflaging old-fashioned anti-Semitism.	"Einige sehen diese Feindseligkeit gegenüber Israel als verschleierten, altmodischen Antisemitismus an."	"[100, 100, 100]"	100	0	0.807355877	0
9909	"It is always risky to speculate about hidden motives; nevertheless, systematic disparagement of Israeli society and culture undoubtedly encourages the sense that anti-Semitism, too, is a permitted prejudice."	"Es ist immer riskant, über versteckte Motive zu spekulieren, dennoch fördert die systematische Verunglimpfung der israelischen Gesellschaft und Kultur zweifellos das Gefühl, dass auch der Antisemitismus ein erlaubtes Vorurteil sei."	"[100, 100, 100]"	100	0	0.807355877	0
9910	"We don’t do it, because we give safety a lower priority than our desire to spend less time driving."	"Wir tun es nicht, weil wir Sicherheit eine geringere Priorität einräumen als unserem Wunsch, weniger Zeit mit Fahren zu verbringen."	"[100, 100, 100]"	100	0	0.807355877	0
9911	"And, over time, Israeli settler disengagement from the West Bank and East Jerusalem has become just as impossible as any attempt by Israel to expel its remaining Arabs."	"Und mit der Zeit wurde ein Abzug der Siedler aus dem Westjordanland und Ostjerusalem ebenso unmöglich wie sämtliche Versuche Israels, die verbliebenen Araber zu vertreiben."	"[100, 100, 100]"	100	0	0.807355877	0
9912	But this benign prospect was undermined by the violence needed to maintain the Jewish state and enable the emergence of a Palestinian one.	"Aber diese freundlichen Aussichten wurden durch die Gewalt untergraben, die nötig war, um den jüdischen Staat aufrecht zu erhalten und die Entstehung eines palästinensischen zu ermöglichen."	"[100, 100, 100]"	100	0	0.807355877	0
9913	"The Palestinian cause is not the overriding preoccupation of even the Arab states, so Netanyahu’s strategy of defense in depth stands a better chance of success than Abbas’s pursuit of statehood through international recognition."	Aber nicht einmal in den arabischen Staaten ist Palästina das alles überragende Anliegen. Deshalb hat Netanjahus Strategie der Tiefenverteidigung bessere Erfolgschancen als Abbas’ Drängen nach Eigenstaatlichkeit aufgrund internationaler Anerkennung.	"[100, 100, 100]"	100	0	0.807355877	0
9914	But British policy towards the EU has often led to worse rather than better relations among member states.	Die britische Politik gegenüber der EU hat jedoch häufig zu schlechteren statt besseren Beziehungen zwischen Mitgliedsstaaten geführt.	"[100, 100, 100]"	100	0	0.807355877	0
9915	"Yet even this growth was not enough, given previous governments’ generous promises of health care and pensions – promises made even less tenable by rising life expectancy and falling birth rates."	"Aber selbst dieses Wachstum reichte angesichts der großzügigen Pensions- und Fürsorgeversprechen vorheriger Regierungen nicht aus – Versprechen, deren Einhaltung durch steigende Lebenserwartung und sinkende Geburtenraten noch weiter erschwert wurden."	"[100, 100, 100]"	100	0	0.807355877	0
9916	"The fall of Milosevic does not cure the political woes of the Balkans; indeed, it raises their urgency."	"Der Sturz von Milosevic heilt nicht den politischen Jammer des Balkans, sondern erhöht vielmehr die Dringlichkeit, mit der dieser Jammer angegangen werden muss."	"[100, 100, 100]"	100	0	0.807355877	0
9917	The need to cut greenhouse gases has become increasingly clear as predictions of global warming – denounced as “alarmist” when they were first made just a few years ago – have repeatedly turned out to have been too conservative.	"Die Notwendigkeit einer Eindämmung von Treibhausgasen wurde zunehmend klar, als die Prognosen für die globale Erwärmung  - vor ein paar Jahren noch als „alarmistisch“ bezeichnet – sich wiederholt als zu konservativ erwiesen."	"[100, 100, 100]"	100	0	0.807355877	0
9918	"It had an antecedent, that is, a lack of pre-emptive resistance at home and abroad to the threat that built up in Nazi Germany during the 1930’s."	"Es gab eine Vorgeschichte, nämlich mangelnden präventiven Widerstand daheim und im Ausland gegenüber der Bedrohung, die in Nazi-Deutschland in den 1930er Jahren aufgebaut wurde."	"[100, 100, 100]"	100	0	0.807355877	0
9919	"They staked their claim on the tribal, sectarian, and multiethnic nature of Iraq, which, in the absence of dictatorship, would supposedly incite Iraq's collapse into a ""failed state,"" with rampant warlordism, ethnic and religious feuds, and harboring of terrorist organizations."	"Sie stützten ihre Behauptung auf die Stammes-, Konfessions- und multiethnische Natur des Irak, die ohne Diktatur vermutlich im Irak den Zusammenbruch in einen ""misslungenen Staat"" mit wucherndem Kriegsherrenunwesen, ethnische und religiöse Fehden und Unterschlupf für terroristische Organisationen auslösen würde."	"[100, 100, 100]"	100	0	0.807355877	0
9920	"By calling them war – and naming an opponent, usually al-Qaeda and its leader, Osama bin Laden – the United States government has justified domestic changes that, before the 9/11 attacks, would have been unacceptable in any free country."	"Indem die Regierung der Vereinigten Staaten den Terrorismus als Krieg bezeichnet – und einen Gegner benennt, normalerweise Al Kaida und ihren Führer, Osama bin Laden –, hat sie innenpolitische Änderungen gerechtfertigt, die vor den Anschlägen des 11. Septembers in einem freien Land nicht hinnehmbar gewesen wären."	"[100, 100, 100]"	100	0	0.807355877	0
9921	"But the containment argument fails, because the Kremlin can still make mischief around the world by acting with Syria or Venezuela in an irresponsible manner."	"Das Containmentargument scheitert freilich daran, dass der Kreml trotz allem weltweit Unruhe stiften kann, indem er in unverantwortlicher Weise mit Syrien oder Venezuela gemeinsame Sache macht."	"[100, 100, 100]"	100	0	0.807355877	0
9922	"For these reasons, President Bush declared an Iranian nuclear weapon unacceptable."	Aus diesen Gründen erklärte Präsident Bush eine iranische Atomwaffe für inakzeptabel.	"[100, 100, 100]"	100	0	0.807355877	0
9923	"The Council would declare that further proliferation of nuclear weapons is a threat to peace, and that any country moving in that direction is subject to sanctions."	"Der Sicherheitsrat würde erklären, dass die weitere Verbreitung von Atomwaffen eine Bedrohung für den Frieden darstellt und dass jedem Land, das sich in diese Richtung bewegt, Sanktionen auferlegt werden."	"[100, 100, 100]"	100	0	0.807355877	0
9924	"To stop others from trying to become nuclear powers, which would have multiplied and spread the risk of nuclear confrontation, the Non-Proliferation Treaty (NPT) was framed in the 1960’s. To this day, it governs the relationships between the nuclear powers and the rest of the world, imposing renunciation on the have-nots and nuclear-disarmament obligations on the haves."	"Und um zu verhindern, dass sich die zahlreichen Mitglieder der Staatenwelt diesem Wettrüsten anschlossen und versuchten, selbst Atommächte zu werden, und so zu einer Vervielfachung und Weiterverbreitung des atomaren Konfrontationsrisikos beitrugen, wurde in den 60er Jahren des letzten Jahrhunderts der Atomwaffensperrvertrag verhandelt und in Kraft gesetzt, der die Beziehungen zwischen den Nuklearmächten und dem Rest auf der Basis des Verzichts (Habenichtse) und nuklearer Abrüstungsverpflichtungen (Atommächte) bis heute regelt."	"[100, 100, 100]"	100	0	0.807355877	0
9925	"Earlier, generals from a competing service, the FSB, had arrested Cherkesov’s deputy for “illegal bugging.”"	"Zuvor hatten Generäle eines konkurrierenden Geheimdienstes, des FSB, Tscherkessows Stellvertreter wegen „illegaler Abhöraktionen“ verhaftet."	"[100, 100, 100]"	100	0	0.807355877	0
9926	"Russia would be furious, because it fears that Kosovo’s secession – whether or not it is internationally recognized – might fuel separatist movements in the former Soviet empire."	"Russland wäre empört, weil man fürchtet, dass eine Abspaltung des Kosovo – ob international anerkannt oder nicht – die separatistischen Bewegungen im ehemaligen Sowjetreich beflügeln könnte."	"[100, 100, 100]"	100	0	0.807355877	0
9927	"The Bush administration conspired to lead Americans and others into an illegal war, using fabricated evidence to do so."	"Die Bush-Administration verschwor sich, die Amerikaner und andere in einen illegalen Krieg zu ziehen und nutzte dafür gefälschte Beweise."	"[100, 100, 100]"	100	0	0.807355877	0
9928	"Back then, gold hit $850, or well over $2,000 in today’s dollars."	"Damals lag Gold bei 850 Dollar, also in heutigem Geldwert um einiges über 2.000 Dollar."	"[100, 100, 100]"	100	0	0.807355877	0
