index	original	translation	scores	mean	z_scores	z_mean	model_scores	AE
4807	When NE2149 viciously berates NE8166, NE7132 shoots her in the head.	当NE8159恶毒地攻击金星时, NE4431射中了她的头部.	[67, 71, 62]	66.66666666666667	[-0.20887713830720261, 0.21375808696910567, -0.25356146105789196]	-0.0828935041319963	-0.5993490219116211	1.1142764950995034
4808	An influx of unskilled black strikebreakers into East St Louis, Illinois, heightened racial tensions in 1917.	1917 年 ， 大量非熟练的黑人突击手涌入伊利诺伊州东圣路易斯 ， 加剧了种族紧张关系。	[79, 76, 82]	79.0	[0.48998346412674904, 0.2801890988073962, 0.1686421484068917]	0.31293823711367896	-0.5236894488334656	0.8626763762822393
4809	"He immigrated to America in 1903 and changed his name to Muskie from ""Marciszewski"" in 1914."	"1903 年 ， 他移居美国 ， 1914 年从 ""Marciszewski"" 改名为 Muskie 。"	[97, 75, 80]	84.0	[1.284062820252876, 0.22584840579466298, 0.7123818949705395]	0.7407643736726929	-0.29611268639564514	0.46369163833047333
4810	Dames observed 20 caudal vertebrae; Wellnhofer posits 21.	丹姆士观察到 20 个阴道脊椎动物; 韦恩霍夫占有 21 个.	[76, 67, 57]	66.66666666666667	[0.2801890988073962, 0.05656430718832413, -0.44431699093094645]	-0.03585452831174205	-0.8109052181243896	0.8318393934347594
4811	In 1954, Vyjayanthimala acted in the magnum opus film Nagin with Pradeep Kumar.	1954 年, Vyjayanthimala 与 Pradio Kumar 一起在宏大的电影《那根》中扮演角色.	[73, 62, 65, 80, 65, 75]	70.0	[0.11716701976919658, -0.25356146105789196, -0.777056912644535, 0.5727773590298316, 0.4030470858316546, 0.5952234046732395]	0.10959941593358256	-0.8119398951530457	0.8297496225237506
4812	All Reform seminaries ordain women and openly LGBT people as rabbis and cantors.	所有的改革神学院都把妇女和男女同性恋、双性恋和变性者当做拉比人和蜡烛。	[80, 83, 66]	76.33333333333333	[0.49755187085832897, 0.7778224394548646, -0.7214275561120982]	0.1846489180670318	-0.6747199296951294	0.953554504470954
4813	The collagen fibers rapidly polymerise to form collagen strands.	胶原纤维快速聚合形成胶原纤维.	[30, 52, 60]	47.33333333333334	[-1.8099934426533657, -0.827722313656277, -0.4780561598189522]	-1.0385906387095316	-0.5548595190048218	1.8603639989409126
4814	Mollusks eaten in Korean cuisine include octopus, cuttlefish, and squid.	在韩国美食中食用的软体动物包括章鱼、乌贼和鱿鱼.	[90, 77, 71]	79.33333333333333	[1.2168569624953205, 0.6291909179896185, 0.26104427611825914]	0.702364052201066	-0.6038823127746582	0.2581947917755524
4815	The Ottomans appeased the tribes by forgiving their rebellious chiefs and appointing them to administrative posts.	奥斯曼人通过宽恕反叛首领并任命他们担任行政职务来安抚部落。	[86, 71, 75]	77.33333333333333	[0.8235960289347282, 0.21375808696910567, 0.6411837572271516]	0.5595126243769951	-0.658425509929657	0.6085542689961866
4816	Chimpanzees and gorillas knuckle walk, and can move bipedally for short distances.	黑猩猩和大猩猩在行走时, 可以在短距离内双脚移动.	[71, 78, 84]	77.66666666666667	[0.26104427611825914, 0.394121204427515, 0.7149146429092618]	0.456693374485012	-0.9605014324188232	0.3297472683426832
4817	cites The Slits, Malcolm McLaren and The Clash as major influences.	《贫民窟》、《马尔科姆 · 麦克拉伦》和《闪电》是主要的影响因素。	[93, 87, 99]	93.0	[1.1341085708531005, 0.8779367219474613, 1.1535457138287522]	1.0551970022097714	-0.5873301029205322	0.04329852308536419
4818	The Articles of Favourable Treatment of the Great Qing Emperor after NE6012	NE9854服役后的优待文章	[42, 43, 44]	43.0	[-1.2046233616236284, -1.5130537706127993, -1.055386706123852]	-1.2576879461200932	-0.8845884203910828	2.026475400789635
4819	NE4415 rushed forward and pushed back the dismounted cavalrymen.	NE459冲进前去, 把骑兵推倒了.	[80, 93, 70, 25, 30, 45]	57.16666666666666	[0.49755187085832897, 0.7805650702636973, 0.003779100077620162, -1.700930546651199, -1.372144885537306, -0.9454490128802839]	-0.4561047339781904	-0.9631312489509584	1.3812734236674533
4820	The color consisted of a sunburst star and the motto Monstrat Viam.	颜色由一颗日出的星星和蒙斯特拉特 · 维亚姆的座右铭组成.	[85, 63, 74]	74.0	[0.7692553359219949, -0.1717148391017641, 0.35477417509054543]	0.3174382239702587	-0.601521909236908	0.5197071101769783
4821	"A pamphlet lampooning the ""charlatanism"" of the bookstore appeared at this time."	"这时出现了一本宣传书店 ""魅力"" 的小册子。"	[38, 26, 50]	38.0	[-1.7847572356764654, -2.0875461998133336, -2.2900220671510385]	-2.0541085008802797	-0.7533009052276611	2.8929260661522322
4822	NE1129 gave the loggerhead its NE1214 binomial name, NE7857, in NE2157.	1758 年, Carl Linnaeus 把它的NE1858个NE8093项名叫 Testudo caretta.	[42, 38, 45, 45, 20, 40]	38.333333333333336	[-1.5673944636255326, -1.4762179535615199, -1.8896440432932724, -0.874127671858097, -1.8793425916427233, -1.2022277491392046]	-1.4814924121867252	-0.5382981896400452	2.028033551147778
4823	The NE7000 and NE9246 opened between NE7580 and NE7000 in NE4858, the NE9671 successful turnpike in NE7900.	NE9251 ， NE698和NE4808涡轮在NE4808和NE698之间开放 ， 这是NE8679NE2894个成功的涡轮。	[76, 59, 69]	68.0	[0.2023966850290469, -0.3470157468315007, -0.10019575228173622]	-0.08160493802806335	-0.4443705379962921	1.0218533772233869
4824	Lindwall took the last four wickets in two overs, conceding two runs.	林德沃尔把最后的四个拐杖分成两半, 让了两圈.	[94, 83, 89]	88.66666666666669	[1.294881429233477, 0.6605739498965285, -0.14049679655046457]	0.6049861941931802	-1.0065115690231323	0.06412097528059368
4825	He formed a small group of philhellenists with three other Frenchmen, an Englishman, an American, an Italian and a Hungarian.	他与另外三个法国人 ， 一个英国人 ， 一个美国人 ， 一个意大利人和一个匈牙利人组成了一个小组。	[80, 78, 76]	78.0	[0.49755187085832897, 0.56154286727786, 0.2023966850290469]	0.4204971410550786	-0.4091004431247711	0.6137226994383043
4826	"Perfect""; ""The NE861 Aces""; ""NE5402""; ""NE7127; ""NE9878; ""NE611 and ""NE2164."	"完美 ； ""四只剑"" ； ""驾驶懒惰小姐"" ； ""修女行为"" ； ""出门"" ； ""好坏"" 和 ""当 6021 年达到 4267 时"" 。"	[28, 30, 26]	28.0	[-2.3281641658037975, -1.8099934426533657, -1.8151886260475445]	-1.9844487448349024	-0.5771539807319641	2.4996556863997785
4827	One could partake in questing and raiding with their tribe and subsequently keep the spoils.	你可以和他们的部落一起去调查和袭击, 然后保留他们的污点.	[50, 42, 34]	42.0	[-0.9598914197155246, -1.5673944636255326, -1.077716607793592]	-1.201667497044883	-1.1400188207626345	2.0829345329273807
4828	The memories of the First Toungoo Empire still loom large not just in Myanmar but also in Thailand and Laos.	不仅在缅甸 ， 而且在泰国和老挝 ， 人们对第一个通戈帝国的记忆犹新。	[56, 77, 83]	72.0	[-0.5503790649192845, 0.29825894472828096, 0.6605739498965285]	0.13615127656850834	-0.5450802445411682	0.9351924752702808
4829	NE2149 and NENE282679 would connect for NE2826 touchdowns on NE9383.	压力和NE4926将在NE3536连线 3 下.	[18, 23, 28]	23.0	[-1.6775336053926952, -2.5998676308674633, -1.910888456158322]	-2.06276323080616	-0.9703203439712524	2.580022780208795
4830	Photons mediate electromagnetic interactions between particles in quantum electrodynamics.	光子在量子电动力学中介导粒子之间的电磁相互作用.	[85, 87, 83]	85.0	[1.0183727277533, 1.2568815417206214, 0.6605739498965285]	0.9786094064568166	-0.471345841884613	0.07181219975192576
4831	Part 1 of the fifth season premiered on December 7, 2014.	第五季第一部分于 2014 年 12 月 7 日首演。	[95, 85, 79]	86.33333333333331	[1.5593216217783288, 1.0651570223221534, 0.44321117784559577]	1.0225632739820258	-0.4125875234603882	0.2131190986191689
4832	Stories of a NE6865 remake or sequel nonetheless persist.	NE6303再造或续集的故事仍然存在。	[35, 32, 37]	34.666666666666664	[-1.947779314714665, -1.670815091309481, -1.456860895386019]	-1.691818433803388	-0.5056970119476318	2.6193558243789488
4833	NE7820 cradles NE6772 as he and NE1753 both watch her die.	NE6904和NE899都在看着NE4157的死.	[56, 51, 46]	51.0	[-0.8066247614472678, -0.5382017220710653, -0.9613759807095588]	-0.7687341547426306	-0.6617025136947632	2.01306829077617
4834	On 25 July 1386 they attacked Queen Mary, Elizabeth and their retinue at Gorjani and captured the queens.	1386 年 7 月 25 日 ， 他们袭击了玛丽王后、伊丽莎白和他们在 Gorjani 的守卫 ， 并抓获了王后。	[81, 78, 87]	82.0	[0.6817079835252172, 0.3888704848328626, 0.4467889310690761]	0.5057891331423853	-0.4582052528858185	0.6717312626800572
4835	The eulogy was composed at the behest of the Duchess of Orleans, a niece of the Electress Sophia.	这首赞歌是按照奥林斯公爵夫人的要求而创作的 ， 奥林斯公爵夫人是索菲亚的侄女。	[80, 78, 65]	74.33333333333333	[0.49755187085832897, 0.394121204427515, 0.1261155236907478]	0.3392628663255306	-0.648218035697937	0.6729355398371115
4836	The NE8634 poet NE5985 dedicated an ode to the literature of NE4077 while corresponding with NE4420.	NE1880诗人NE2572为NE250文学献出了一首诗 ， 与NE1112 · NE8209 · NE9050对应。	[82, 91, 70, 30, 25, 50]	58.0	[0.6062332568837954, 0.6693063571988235, 0.003779100077620162, -1.4942298279529236, -1.6257437385900146, -0.6886702766213634]	-0.42155418816734375	-0.5903149247169495	1.549683523648739
4837	Johnson battled back to finish ninth after his spin.	约翰逊在自旋之后又奋战到第九场.	[87, 94, 91]	90.66666666666669	[0.8779367219474613, 1.294881429233477, 0.6693063571988235]	0.9473748361265872	-0.9965051412582396	0.07020894353931961
4838	This frustrated NE7245, who actually liked NE6422.	NE9228确实很喜欢加冕街, 这让她很沮丧.	[29, 36, 21]	28.66666666666667	[-2.2738234727910642, -1.6322768529693426, -2.136510048388223]	-2.014203458049544	-0.7532898783683777	3.073813729421091
4839	He joins with the Plutonian on Genhom and accompanies him to Earth.	他加入了神殿上的普卢托尼亚人, 伴随着他来到地球上.	[60, 76, 82]	72.66666666666667	[-0.10301398669504964, 0.2801890988073962, 0.8132769084754957]	0.33015067352928074	-0.9817352294921876	0.7027587691876689
4840	Gymnosperms, such as pine trees, mostly pass on chloroplasts paternally, while flowering plants often inherit chloroplasts maternally.	松树等体操精子大多以家长式方式传授给叶绿体 ， 而开花的植物通常以母体方式传承叶绿体。	[71, 65, 76]	70.66666666666667	[0.26104427611825914, -0.8520881716625277, 0.2801890988073962]	-0.10361826557895744	-0.5392970442771912	0.8627465290916597
4841	NE7036 later bettered the time with a lap of NE9262.	NE3823 · NE3630后来以每小时 NE7263的速度改善了时间.	[47, 38, 56]	47.0	[-1.2956909985618665, -1.4064133886335408, -0.37731830602568395]	-1.0264742310736972	-0.5476632714271545	1.8349921285147728
4842	NE3377 tutored NE4985 for his NE7770 film audition.	NE3665为NE886的NE4948次电影试演做了准备。	[38, 44, 50]	44.0	[-0.9277623583938164, -1.458713077600066, -0.8010433076038036]	-1.0625062478658955	-1.07296884059906	2.2744213521176597
4843	For example, assemblé, pas de bourrée, and glissade can be designated as over or dessus.	例如 ， 集会、资产阶级会议和手套可以被指定为结束或叛国。	[29, 32, 25]	28.66666666666667	[-2.2738234727910642, -1.7090984291484095, -1.86311763671494]	-1.9486798462181376	-0.9815744757652284	2.812153715312082
4844	At the reception Colt confesses to Layla what happen to Jeff.	在招待会上, 科特向莱拉坦白了杰夫的遭遇.	[87, 88, 90]	88.33333333333331	[0.8779367219474613, 1.070983072487705, 1.2168569624953205]	1.0552589189768289	-0.5077495574951172	0.08871491339219983
4845	Frappés are commonly done in singles, doubles, or triples.	花瓣通常是用单打、双打或NE2270倍做的.	[25, 30, 34]	29.66666666666667	[-1.4151136689430877, -2.219482779778331, -1.6082034156434533]	-1.7475999547882906	-0.8621702194213867	2.492255074558058
4846	and Flora F. Sherwood, the Quartermaster Corps civilian artist.	和军需总队的文职艺术家弗洛拉 · 谢伍德。	[88, 84, 100]	90.66666666666669	[1.1159619489903643, 0.7149146429092618, 1.1957003527114123]	1.0088589815370128	-0.6432515978813171	0.030013341627779244
4847	excerpt short textbook 12 essays by scholars; excerpt	学者摘录短文 12 篇论文 ； 摘录	[80, 85, 90]	85.0	[0.49755187085832897, 0.5633807694715094, 1.2168569624953205]	0.7592632009417196	-0.5679698586463928	0.0019975495184806347
4848	The viceroy of New Spain Don Diego García Sarmiento sent another expedition in 1648 to explore, conquer and colonize the Californias.	1648 年 ， 新西班牙堂迭戈 · 加西亚 · 萨米恩托的副主教又派遣了一支探险队 ， 探索、征服加利福尼亚并殖民加利福尼亚。	[77, 75, 74]	75.33333333333333	[0.5856136125332766, 0.10653442532981285, 0.17150771278192978]	0.2878852502150064	-0.7084052562713623	0.9459906182817683
4849	In the NE819 Test, NE8323 scored NE4360 for NE7502 wickets.	在NE2381次考试中, NE2673在NE5739场比赛中获得 NE3374 分.	[42, 40, 43]	41.66666666666666	[-1.5673944636255326, -1.3743299125195507, -1.1541758548711503]	-1.3653000770054111	-0.6371375918388367	2.3418176259777543
4850	A and two Grisha III frigates also shadowed the U.S. ships.	一艘和两艘 Grisha III 护卫舰也为美国船只蒙上了阴影.	[77, 71, 83]	77.0	[0.5856136125332766, -0.27691461346712337, 0.6605739498965285]	0.32309098298756056	-0.4887461662292481	0.6400361645555248
4851	Clinching an undefeated season, the Commodores achieved 19 first downs to the Tigers' two.	在一个未败的赛季里 ， 突击队取得了 19 次的首败。	[73, 63, 83]	73.0	[0.36923405492326494, -1.0438126910609957, 0.6605739498965285]	-0.004668228747067443	-1.0740455389022827	0.7626409078055447
4852	NE3079 is host to andesite, lamprophyre and porphyrite intrusions and eruptions from .	NE5004角是安得石、层序和斑岩入侵和喷发的宿主.	[40, 36, 43]	39.66666666666666	[-1.6760758496509989, -1.507308402138497, -1.1023920688309985]	-1.4285921068734984	-0.8785915374755859	2.3343850724595914
4853	"In NE8115, the NE2372 conquered NE6626 and renamed it ""NE7710"" after the NE2372 Duke of York and NE8358, the future King NE992."	"NE300 ， NE5264人征服了NE261 ， 并以NE5264约克公爵和未来的NE2785 （ NE4998 ） 的名字更名为 ""纽约"" 。"	[43, 40, 45]	42.66666666666666	[-1.5130537706127993, -1.3055183751285846, -1.1454228483468165]	-1.3213316646960669	-0.4122682809829712	2.455209157970792
4854	Despite NE8734 late wickets, NENE1035888 finished in style to win by NE1035 wickets with NE6244 balls remaining.	尽管有NE9233只晚了的篮子 ， NE4NE7796NE77968的风格还是以 NE7796 只篮子赢得了冠军 ， 剩下 NE5498 只球。	[85, 57, 71]	71.0	[0.7692553359219949, -1.6189862492564002, -0.44328077344991385]	-0.4310038955947729	-0.9191543459892272	1.0602618496683647
4855	In addition to legumes, such as carob and chickpeas, sunflower cultivation has spread in the southern countryside.	除了豆科植物 ， 如胡萝卜和鸡豆 ， 向日花种植已在南部农村蔓延。	[46, 49, 42]	45.66666666666666	[-1.3500316915745998, -0.820359892588119, -1.0585414134429807]	-1.0763109992018998	-0.8125612139701843	2.148831066025775
4856	She realises that NE5097 stabbed herself and stalked NE4210 because of her involvement with NE427.	她意识到NE2891因为与NE2400有牵连而刺伤了自己并跟踪了NE8584	[59, 72, 83]	71.33333333333333	[-0.38809439671177576, -0.1810523537678893, 0.6605739498965285]	0.030475733138954506	-0.6960797309875488	1.0421068105600382
4857	All the bleachers featured wider walkways and new handrails for enhanced safety.	所有的看台都有更宽的人行道和新的扶手 ， 以加强安全。	[100, 80, 88]	89.33333333333331	[1.396528507302708, 0.49755187085832897, 1.1159619489903643]	1.0033474423838005	-0.6412900686264038	0.19070359873634601
4858	Walter Hargrave, the brother of Helen's friend Milicent Hargrave, vies for Helen's affections.	海伦的朋友米丽肯 · 哈雷夫的兄弟沃尔特 · 哈雷夫对海伦的感情很同情.	[85, 89, 80]	84.66666666666667	[1.0183727277533, 1.4486060611190896, 0.49755187085832897]	0.9881768865769064	-0.799754798412323	0.06896882897665602
4859	NE4060 makes his debut in the NE892 episode of the series, titled NE3824.	"NE589在NE5392集的NE5392集开始了他的首次演出 ， 标题是 ""The Enigma"" 。"	[65, 61, 57]	61.0	[-0.317558524332669, -0.4483305637123353, -0.2859390631383752]	-0.3506093837277932	-0.818843424320221	1.2929888834579408
4860	He thrust a sword into Pompey and then Achillas and Savius stabbed him with daggers.	他把一把剑刺向庞贝, 然后阿奇拉斯和萨文斯用刀子刺了他.	[81, 99, 98, 75, 65, 80]	83.0	[0.5518925638710621, 1.1143412094583185, 1.352917827788023, 0.36607664033155607, 0.4030470858316546, 0.8520021409321601]	0.7733795780354624	-0.7215756773948669	0.19761937048987244
4861	Macmillan, obsessed with economic expansion, constantly belittled Lloyd in his memoirs.	迷恋经济扩张的麦克米伦在回忆录中不断贬低劳埃德。	[80, 82, 100]	87.33333333333331	[0.49755187085832897, 0.7775702432244512, 1.7315581633397117]	1.0022267591408307	-0.4502744674682617	0.10373089320817108
4862	Although powerful, this mutation varies in potency.	虽然这种突变很强大 ， 但其效力各不相同。	[76, 59, 81]	72.0	[0.2801890988073962, -0.23353127402349788, 0.6817079835252172]	0.2427886027697052	-0.9497228860855104	0.7858847746824391
4863	These vary from dramatic or humorous tales, to abstract philosophical parables.	这些故事从戏剧性的或幽默的故事到抽象的哲学寓言不等.	[57, 77, 82]	72.0	[-0.49628417551678156, 0.29825894472828096, 0.6062332568837954]	0.13606934203176493	-0.6086243987083435	0.9428323049068348
4864	Loyalist Families of the Grand River Branch, United Empire Loyalists' Association of Canada.	大河支流的忠诚家庭 ， 加拿大联合帝国忠诚者协会。	[80, 85, 89]	84.66666666666667	[0.49755187085832897, 0.9181510109247515, 1.1664094557428424]	0.8607041125086409	-0.618739902973175	0.16951178760907182
4865	Philip II of France, King of France, married Isabella of Hainaut, sister of Baldwin VI.	法国国王菲利普二世与鲍德温六世姊妹海诺的伊莎贝拉结婚。	[83, 100, 75]	86.0	[0.6605739498965285, 1.7213320300201016, 0.47742383372827074]	0.9531099378816336	-0.37148645520210266	0.29051222803926724
4866	"The NE6083 bowlers NE1833 and NE7242 bowled NE7196 of the NE7423 overs, in a manner described by the NE8442 as ""wonderful""."	"NENE993719郡的保龄球手NE9703和NE3101登NE6933所描述的 ""奇妙"" 方式在 NE9937 场比赛中投下了 NE3642 场。"	[76, 69, 86, 49, 30, 50]	60.0	[0.2801890988073962, -0.5545394865147876, 0.9690950314457359, -0.7087670968994766, -1.372144885537306, -0.6886702766213634]	-0.3458062692199669	-0.6761675477027893	1.0843357073087092
4867	Eunuch Liu Jin Prince of Anhua Rebellion Ming Dynasty Wei Zhongxian Li Lianying	安化起义明代魏中贤李良英的刘晋亲王	[80, 84, 82]	82.0	[0.49755187085832897, 0.9141719219804518, 0.730817076747718]	0.7141802898621662	-0.889388382434845	0.17172211173965346
4868	"In NE1364, the hotel's reputation declined, and it functioned partly as a ""backpackers hangout."""	"在 NE6151 ， 这家旅馆的声誉下降了 ， 部分地起到了 ""背包吊销"" 的作用。"	[39, 41, 42]	40.66666666666666	[-1.3559658818810627, -1.6217351566382656, -1.1493974315381452]	-1.375699490019158	-0.6770318150520325	2.3899096135229065
4869	At Nürnberg, Kerber made it to semifinals, but conceded a walkover to Roberta Vinci.	在纽伦堡, 凯伯参加了半决赛, 但向罗伯塔 · 芬奇让步.	[77, 72, 81]	76.66666666666667	[0.5856136125332766, -0.1810523537678893, 0.5518925638710621]	0.3188179408788165	-0.661787748336792	0.6675099989938007
4870	To the east, the lava flows formed the large plateaus of Tarso Emi Chi, Tarso Ahon and Tarso Toon.	东部的熔岩形成了塔索埃米奇、塔索阿洪和塔索图昂的大高原。	[69, 87, 82]	79.33333333333333	[0.15285449731325332, 1.2568815417206214, 0.6062332568837954]	0.6719897653058899	-0.574596107006073	0.2233610036595649
4871	The small intestine is subdivided into the duodenum, the jejunum and the ileum.	小肠被细分为十二指肠、小肠和回肠.	[89, 81, 81]	83.66666666666667	[1.2347522853633115, 0.6817079835252172, 0.5518925638710621]	0.8227842775865302	-0.6048481464385986	0.004346878836420265
4872	Thus German Christians opposed proselytising among Jews.	因此 ， 德国基督徒反对犹太人改变宗教信仰。	[88, 100, 94]	94.0	[0.9322774149601946, 1.1957003527114123, 1.6198134009463188]	1.2492637228726418	-0.4911303222179413	0.05570892762409563
4873	Runaway trams plunged into the harbour in NE2527, NE3928 and NE8760.	NE3458 逃亡的有轨电车沉入港口.	[75, 49, 75]	66.33333333333333	[0.10653442532981285, -0.8514908143562817, 0.22584840579466298]	-0.173035994410602	-0.5655673146247864	1.166536127396004
4874	The nomadic Avars subjugated the Gepids in 568 and dominated the Carpathian Basin up until around 800.	游牧民族雅芳在 568 年征服了吉卜赛人, 统治了喀尔巴阡山盆地, 直到大约 800 年.	[90, 86, 94]	90.0	[1.0216428838032685, 0.8235960289347282, 1.418646989505233]	1.08796196741441	-0.6635143756866455	0.05893125622722506
4875	As the parashah concludes the NE8359, the haftarah begins the Prophets.	当寄生虫结束NE326的时候 ， NE8855开始了先知。	[30, 42, 18]	30.0	[-2.219482779778331, -1.2046233616236284, -2.4950983639812097]	-1.9730681684610565	-1.0337990522384644	2.8622673901289994
4876	He also drummed on the song NE1771's NE9902 album NE510	"他还吹嘘了《NE3211》 NE6670专辑中的 ""坏男友"" 一曲。"	[36, 32, 40]	36.0	[-1.8934386217019317, -1.7090984291484095, -1.1441824767040096]	-1.5822398425181168	-0.6047226786613464	2.3070477612488975
4877	"Jones, Jagger, Richards, Stewart, and Taylor played a gig billed as ""the Rollin' Stones"" on 12 July 1962, at the Marquee Club in London."	"1962 年 7 月 12 日 ， 琼斯、贾格尔、理查兹、斯图尔特和泰勒在伦敦的马基俱乐部 （ Marquee Club ） 演奏了一场题为 ""罗林石头"" （ Rollin 'Stones ） 的演出。"	[83, 69, 60]	70.66666666666667	[0.8637244152279738, -0.10019575228173622, -0.3339995073092728]	0.14317638521232162	-0.5243849158287048	0.7957467264205813
4878	Boris Dubin, 67, Russian sociologist and translator.	Boris Dubin ， 67 岁 ， 俄罗斯社会学家和翻译。	[88, 84, 86]	86.0	[1.1806573959608087, 0.9692947626229194, 0.8235960289347282]	0.9911827291728188	-0.274478018283844	0.23727790624871736
4879	Both Lewis Paul and Daniel Bourn patented carding machines in 1748.	1748 年刘易斯 · 保罗和丹尼尔 · 伯恩都申请了卡车机的专利.	[86, 89, 83]	86.0	[1.0724676171558027, 1.4486060611190896, 0.6605739498965285]	1.0605492093904736	-0.5535556674003601	0.1614668935703294
4880	The Sami cosmology divides the universe into three worlds.	萨米宇宙学把宇宙分为三个世界.	[85, 91, 100]	92.0	[0.7692553359219949, 1.6403305805175576, 1.1699705659907553]	1.193185494143436	-0.3119663894176483	0.09013126404379479
4881	Various entrepreneurs experimented with commuting and shipping freight via airship.	许多企业家尝试了通勤和空运货物。	[44, 49, 54]	49.0	[-1.1037283481186722, -1.1870096125364002, -0.7434130358909566]	-1.011383665515343	-0.7863566875457764	2.090833435297438
4882	During the 1920s, 1930s and 1940s many Aegean Macedonians settled in Crabbes Creek, Queanbeyan, Newcastle and Richmond.	20 世纪 20 年代、 30 年代和 40 年代 ， 许多爱琴海的马其顿人定居在克拉布斯河、堪培扬、纽卡斯尔和里士满。	[82, 88, 81]	83.66666666666667	[0.6062332568837954, 1.070983072487705, 0.6817079835252172]	0.7863081042989059	-0.3921158909797669	0.4200711874595845
4883	Cranmer and two other Councillors, William Paget, and Thomas Smith initially rallied behind Seymour.	克兰默和另外两位议员威廉 · 帕杰和托马斯 · 史密斯最初联合在西摩后面.	[75, 74, 76]	75.0	[0.47742383372827074, 0.010672165630578791, 0.2801890988073962]	0.2560950327220819	-0.6345831155776978	0.6734209824205509
4884	The main features of late Roman fortification clearly presage those of medieval castles.	晚期罗马防御工事的主要特征清楚地预示着中世纪种姓的特征.	[77, 83, 80]	80.0	[0.29825894472828096, 0.6605739498965285, 0.7123818949705395]	0.5570715965317831	-0.4915668666362762	0.5499931422405305
4885	Like its relatives, the ant possesses a powerful sting and large mandibles.	蚂蚁和它的亲属一样, 拥有强大的刺和巨大的下颌骨.	[61, 83, 78]	74.0	[-1.235537210459464, 0.8637244152279738, 0.3888704848328626]	0.005685896533790813	-0.6371854543685913	0.8213469325088376
4886	NE9898 completed NE5617 rood screen and chevet chapels, then began the NE2240 flying buttresses of the choir.	NE9714 完成了 NE3026 的屏幕和NE279的小教堂 ， 然后开始了 NE511飞行的女主角合唱团。	[55, 61, 75]	63.66666666666666	[-0.6044739543217874, -1.235537210459464, 0.22584840579466298]	-0.5380542529955294	-0.7180151343345642	1.0823388071064537
4887	NE9303 eventually ambushes NE8617 in the NE656 and proceeds to beat her brutally, lacerating her lips and breaking her bones one by one.	NE6396最终在NE6630伏击了NE7473 ， 并开始残忍地殴打她 ， 撕破她的嘴唇 ， 逐一撕碎她的骨头。	[74, 52, 72]	66.0	[0.17150771278192978, -0.6793438044666793, 0.31513916552076204]	-0.06423230872132916	-0.600079357624054	1.073468055760256
4888	Area attractions include NE6911's NE3979, NE9709, NE4811, and NE1858.	该地区的景点包括蓬佩的支柱、象形文字洞穴、大丰度政变州立公园、NE3976和NE3660。	[86, 59, 70]	71.66666666666667	[0.8235960289347282, -1.427261729857932, 0.38364964045894967]	-0.07333868682141803	-0.6587125062942505	1.1401478727698418
4889	Following auditions, he found his new band in tenor saxophonist George Coleman, bassist Ron Carter, pianist Victor Feldman, and drummer Frank Butler.	试镜后 ， 他找到了他的新乐队 ， 演奏家乔治 · 科尔曼 （ George Coleman ） ， 钢琴家维克多 · 费尔德曼 （ Victor Feldman ） 和鼓手弗兰克 · 巴特勒 （ Frank Butler ） 。	[71, 89, 66]	75.33333333333333	[0.008485633743730183, 1.0598546156977442, 0.17762234704438817]	0.4153208654952875	-0.3530680239200592	0.6689839375579119
4890	Perón modernized the Argentine Armed Forces, particularly its Air Force.	佩龙使阿根廷武装部队、特别是其空军现代化。	[81, 88, 88]	85.66666666666667	[0.6817079835252172, 0.9322774149601946, 0.502418287601513]	0.7054678953623083	-0.4251186847686768	0.5117865568104424
4891	The Ottomans finalized their domination over Phocis and Delphi in about 1410CE.	约在公元前 1410 年 ， 奥斯曼人最终确定了对富基人和德尔菲人的统治。	[85, 79, 90]	84.66666666666667	[1.0183727277533, 0.48998346412674904, 1.040958800985661]	0.84977166428857	-0.5705048441886902	0.48261207328019484
4892	NE5271 also founded the NE6818 NE2926 independent hip hop label, NE4707.	"NE2638还创建了NE9251个NE8984独立的臀部跳跃标签 ""击球记录""."	[76, 46, 61]	61.0	[0.2801890988073962, -1.0028333346137162, -0.2562955401023601]	-0.3263132586362267	-0.6062428951263428	1.1494032928598066
4893	In NE9650 laps, NE8422 posted a top lap of NE5992.	在 NE1656 圈 ， Unser 张贴了每小时 NE591的顶部圈。	[20, 24, 27]	23.66666666666667	[-1.6025564806928072, -2.54552693785473, -1.9613359629108]	-2.0364731271527794	-0.6721970438957214	2.5241825410375887
4894	Jordison replaced him with local guitarist Craig Jones.	乔迪生用当地吉他手 Craig Jones 代替了他.	[83, 60, 76]	73.0	[0.6605739498965285, -0.2291804412201153, 0.44878490050483855]	0.2933928030604173	-0.513924241065979	0.7820895425104595
4895	On NE2896 NE6595 was awarded the NE5817 for gallantry.	NE8311 日, NE261勇敢而获奖.	[81, 64, 62]	69.0	[0.5518925638710621, -0.9479504313617617, -0.4061759248296751]	-0.2674112641067916	-0.4741801619529724	1.4139505472169396
4896	Two frescoes by Yann Dargent complete the chapel's decoration.	扬 · 达金的两幅壁画完成了教堂的装饰.	[81, 80, 70]	77.0	[0.6817079835252172, 0.7123818949705395, -0.04585505926900301]	0.4494116064089179	-0.7156539559364319	0.6863108090182444
